"Name","Site","Yr","Quadrat","Total","Substrate","Cover","Label_ID","Full_name","SJB_cat","Structural_category","General_categories"
"Maharepa2_2017_2.JPG","Maharepa2","2017","2",21,"CCA",14.2857142857143,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Maharepa2_2017_3.JPG","Maharepa2","2017","3",25,"CCA",8,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Maharepa2_2017_4.JPG","Maharepa2","2017","4",23,"CCA",30.4347826086957,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Maharepa2_2017_5.JPG","Maharepa2","2017","5",22,"CCA",9.09090909090909,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Opunohu1_2018_1.JPG","Opunohu1","2018","1",22,"CCA",36.3636363636364,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Opunohu1_2018_2.JPG","Opunohu1","2018","2",21,"CCA",47.6190476190476,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Opunohu1_2018_3.JPG","Opunohu1","2018","3",23,"CCA",8.69565217391304,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Opunohu1_2018_4.JPG","Opunohu1","2018","4",22,"CCA",27.2727272727273,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Opunohu1_2018_5.JPG","Opunohu1","2018","5",21,"CCA",23.8095238095238,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Opunohu2_2018_1.JPG","Opunohu2","2018","1",20,"CCA",10,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Opunohu2_2018_2.JPG","Opunohu2","2018","2",25,"CCA",28,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Opunohu2_2018_3.JPG","Opunohu2","2018","3",20,"CCA",45,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Opunohu2_2018_4.JPG","Opunohu2","2018","4",23,"CCA",13.0434782608696,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"Opunohu2_2018_5.JPG","Opunohu2","2018","5",24,"CCA",20.8333333333333,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB1_2020_1.jpeg","PB1","2020","1",21,"CCA",4.76190476190476,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB1_2020_2.jpeg","PB1","2020","2",23,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB1_2020_3.jpeg","PB1","2020","3",22,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB1_2020_4.jpeg","PB1","2020","4",25,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB1_2020_5.jpeg","PB1","2020","5",25,"CCA",12,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB10_2020_1.jpeg","PB10","2020","1",16,"CCA",12.5,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB10_2020_2.jpeg","PB10","2020","2",23,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB10_2020_3.jpeg","PB10","2020","3",20,"CCA",5,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB10_2020_4.jpeg","PB10","2020","4",21,"CCA",9.52380952380952,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB10_2020_5.jpeg","PB10","2020","5",22,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB2_2020_1.jpeg","PB2","2020","1",24,"CCA",4.16666666666667,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB2_2020_2.jpeg","PB2","2020","2",25,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB2_2020_3.jpeg","PB2","2020","3",24,"CCA",4.16666666666667,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB2_2020_4.jpeg","PB2","2020","4",21,"CCA",9.52380952380952,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB2_2020_5.jpeg","PB2","2020","5",21,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB3_2020_1.jpeg","PB3","2020","1",21,"CCA",19.047619047619,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB3_2020_2.jpeg","PB3","2020","2",18,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB3_2020_3.jpeg","PB3","2020","3",24,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB3_2020_4.jpeg","PB3","2020","4",23,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB3_2020_5.jpeg","PB3","2020","5",25,"CCA",16,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB4_2020_1.jpeg","PB4","2020","1",19,"CCA",5.26315789473684,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
"PB4_2020_2.jpeg","PB4","2020","2",22,"CCA",0,101,"Crustose coralline algae","Clean_substrate","2D","CCA"
